bankId,product,customer,ratePercent,minDays,maxDays,tenureLabel,minAmount,maxAmount,amountLabel,scheme,sourceUrl,effectiveDate
canara,RD,SENIOR,6.5,1095,1824,3 years to < 5 years,0,,Any amount,,https://www.businesstoday.in/personal-finance/story/sbi-fd-rates-vs-bank-of-baroda-vs-canara-bank-which-bank-offers-higher-returns-in-2026-550710-2026-08-22,2026-08-22
canara,RD,GENERAL,6,1825,3650,5 years to 10 years,0,,Any amount,,https://www.businesstoday.in/personal-finance/story/sbi-fd-rates-vs-bank-of-baroda-vs-canara-bank-which-bank-offers-higher-returns-in-2026-550710-2026-08-22,2026-08-22
canara,RD,SENIOR,6.5,1825,3650,5 years to 10 years,0,,Any amount,,https://www.businesstoday.in/personal-finance/story/sbi-fd-rates-vs-bank-of-baroda-vs-canara-bank-which-bank-offers-higher-returns-in-2026-550710-2026-08-22,2026-08-22
canara,SAVINGS,GENERAL,2.7,0,,Any tenure,0,,All balances,,https://www.businesstoday.in/personal-finance/story/sbi-fd-rates-vs-bank-of-baroda-vs-canara-bank-which-bank-offers-higher-returns-in-2026-550710-2026-08-22,2026-08-22
canara,SAVINGS,SENIOR,2.7,0,,Any tenure,0,,All balances,,https://www.businesstoday.in/personal-finance/story/sbi-fd-rates-vs-bank-of-baroda-vs-canara-bank-which-bank-offers-higher-returns-in-2026-550710-2026-08-22,2026-08-22
union,FD,GENERAL,3.5,7,45,7–45 days,0,30000000,Below ₹3 crore (retail),,https://www.zeebiz.com/personal-finance/news-bank-fd-rates-june-2026-sbi-hdfc-bank-icici-bank-pnb-compared-which-bank-offers-the-highest-returns-396804,2026-06-01
union,FD,SENIOR,4,7,45,7–45 days,0,30000000,Below ₹3 crore (retail),,https://www.zeebiz.com/personal-finance/news-bank-fd-rates-june-2026-sbi-hdfc-bank-icici-bank-pnb-compared-which-bank-offers-the-highest-returns-396804,2026-06-01
union,FD,GENERAL,4.75,46,90,46–90 days,0,30000000,Below ₹3 crore (retail),,https://www.zeebiz.com/personal-finance/news-bank-fd-rates-june-2026-sbi-hdfc-bank-icici-bank-pnb-compared-which-bank-offers-the-highest-returns-396804,2026-06-01
union,FD,SENIOR,5.25,46,90,46–90 days,0,30000000,Below ₹3 crore (retail),,https://www.zeebiz.com/personal-finance/news-bank-fd-rates-june-2026-sbi-hdfc-bank-icici-bank-pnb-compared-which-bank-offers-the-highest-returns-396804,2026-06-01
union,FD,GENERAL,5.5,91,180,91–180 days,0,30000000,Below ₹3 crore (retail),,https://www.zeebiz.com/personal-finance/news-bank-fd-rates-june-2026-sbi-hdfc-bank-icici-bank-pnb-compared-which-bank-offers-the-highest-returns-396804,2026-06-01
union,FD,SENIOR,6,91,180,91–180 days,0,30000000,Below ₹3 crore (retail),,https://www.zeebiz.com/personal-finance/news-bank-fd-rates-june-2026-sbi-hdfc-bank-icici-bank-pnb-compared-which-bank-offers-the-highest-returns-396804,2026-06-01
union,FD,GENERAL,6.3,181,364,181 days to < 1 year,0,30000000,Below ₹3 crore (retail),,https://www.zeebiz.com/personal-finance/news-bank-fd-rates-june-2026-sbi-hdfc-bank-icici-bank-pnb-compared-which-bank-offers-the-highest-returns-396804,2026-06-01
